Transcript: meu nome é São Paulo 29 de agosto de 2016 obrigado pela entrevista essa primeira sessão o que a gente queria fazer é capturar um pouco o espírito do que foi o período 
confidence: 0.9291933178901672 

Word: meu, start_time: 0.0, end_time: 46.7 
Word: muito, start_time: 1981.3, end_time: 1983.3 
Word: preocupado, start_time: 1983.3, end_time: 1984.0 
Word: eu, start_time: 1984.0, end_time: 1985.0 
Word: achava, start_time: 1985.0, end_time: 1985.4 
Word: que, start_time: 1985.4, end_time: 1985.7 
Word: ia, start_time: 1985.7, end_time: 1986.3 
Word: falar, start_time: 1986.3, end_time: 1987.8 
Word: essa, start_time: 1987.8, end_time: 1988.5 
Word: palavra, start_time: 1988.5, end_time: 1988.8 
Word: te, start_time: 1988.8, end_time: 1990.8 
Word: darei, start_time: 1990.8, end_time: 1991.1 
Word: a, start_time: 1991.1, end_time: 1991.1 
Word: resposta, start_time: 1991.1, end_time: 1991.2 
Word: então, start_time: 1991.2, end_time: 1993.9 
Word: nunca, start_time: 1993.9, end_time: 1994.6 
Word: soube, start_time: 1994.6, end_time: 1995.1 
Word: disso, start_time: 1995.1, end_time: 1995.5 


Transcript:  mas também não deu para eu fiquei na frente dizendo as 3 horas ou à noite ele chamou eu falei Se ele tiver com essa cabeça e vai falar o que me leva a crer que ele não tava nessa falta essa pessoa tentou vender um produto Oliver Kahn em cada caso se o governo se envolver se tivesse Mesmo trabalhando e se de alguma forma me avisar o PT e a entrar numa atravessar a ser um horror Mas como ele não tava nem isso eu falei Nunca mais falei com ninguém sobre isso esse assunto não apareceu no começo da transação feita a carta ao povo brasileiro 
confidence: 0.9218571186065674 

Word: mas, start_time: 2003.3, end_time: 2003.7 
Word: também, start_time: 2003.7, end_time: 2003.9 
Word: não, start_time: 2003.9, end_time: 2003.9 
Word: deu, start_time: 2003.9, end_time: 2004.3 
Word: para, start_time: 2004.3, end_time: 2004.5 
Word: eu, start_time: 2004.5, end_time: 2004.5 
Word: fiquei, start_time: 2004.5, end_time: 2004.8 
Word: na, start_time: 2004.8, end_time: 2005.0 
Word: frente, start_time: 2005.0, end_time: 2005.2 
Word: dizendo, start_time: 2005.2, end_time: 2005.5 
Word: as, start_time: 2005.5, end_time: 2005.9 
Word: 3, start_time: 2005.9, end_time: 2006.1 
Word: horas, start_time: 2006.1, end_time: 2006.3 
Word: ou, start_time: 2006.3, end_time: 2007.0 
Word: à, start_time: 2007.0, end_time: 2007.1 
Word: noite, start_time: 2007.1, end_time: 2010.4 
Word: ele, start_time: 2010.4, end_time: 2010.8 
Word: chamou, start_time: 2010.8, end_time: 2011.1 
Word: eu, start_time: 2011.1, end_time: 2011.1 
Word: falei, start_time: 2011.1, end_time: 2015.9 
Word: Se, start_time: 2015.9, end_time: 2016.3 
Word: ele, start_time: 2016.3, end_time: 2016.4 
Word: tiver, start_time: 2016.4, end_time: 2016.8 
Word: com, start_time: 2016.8, end_time: 2016.9 
Word: essa, start_time: 2016.9, end_time: 2017.1 
Word: cabeça, start_time: 2017.1, end_time: 2017.3 
Word: e, start_time: 2017.3, end_time: 2017.7 
Word: vai, start_time: 2017.7, end_time: 2018.0 
Word: falar, start_time: 2018.0, end_time: 2018.5 
Word: o, start_time: 2018.5, end_time: 2018.6 
Word: que, start_time: 2018.6, end_time: 2027.8 
Word: me, start_time: 2027.8, end_time: 2028.0 
Word: leva, start_time: 2028.0, end_time: 2028.1 
Word: a, start_time: 2028.1, end_time: 2028.3 
Word: crer, start_time: 2028.3, end_time: 2028.4 
Word: que, start_time: 2028.4, end_time: 2028.6 
Word: ele, start_time: 2028.6, end_time: 2028.8 
Word: não, start_time: 2028.8, end_time: 2029.0 
Word: tava, start_time: 2029.0, end_time: 2029.3 
Word: nessa, start_time: 2029.3, end_time: 2029.5 
Word: falta, start_time: 2029.5, end_time: 2029.9 
Word: essa, start_time: 2029.9, end_time: 2030.3 
Word: pessoa, start_time: 2030.3, end_time: 2030.8 
Word: tentou, start_time: 2030.8, end_time: 2031.1 
Word: vender, start_time: 2031.1, end_time: 2031.5 
Word: um, start_time: 2031.5, end_time: 2031.7 
Word: produto, start_time: 2031.7, end_time: 2033.4 
Word: Oliver, start_time: 2033.4, end_time: 2033.9 
Word: Kahn, start_time: 2033.9, end_time: 2034.4 
Word: em, start_time: 2034.4, end_time: 2034.5 
Word: cada, start_time: 2034.5, end_time: 2035.0 
Word: caso, start_time: 2035.0, end_time: 2035.9 
Word: se, start_time: 2035.9, end_time: 2036.0 
Word: o, start_time: 2036.0, end_time: 2038.2 
Word: governo, start_time: 2038.2, end_time: 2038.7 
Word: se, start_time: 2038.7, end_time: 2038.8 
Word: envolver, start_time: 2038.8, end_time: 2039.2 
Word: se, start_time: 2039.2, end_time: 2039.7 
Word: tivesse, start_time: 2039.7, end_time: 2041.0 
Word: Mesmo, start_time: 2041.0, end_time: 2041.2 
Word: trabalhando, start_time: 2041.2, end_time: 2041.8 
Word: e, start_time: 2041.8, end_time: 2042.0 
Word: se, start_time: 2042.0, end_time: 2042.8 
Word: de, start_time: 2042.8, end_time: 2042.9 
Word: alguma, start_time: 2042.9, end_time: 2043.1 
Word: forma, start_time: 2043.1, end_time: 2043.2 
Word: me, start_time: 2043.2, end_time: 2043.6 
Word: avisar, start_time: 2043.6, end_time: 2044.4 
Word: o, start_time: 2044.4, end_time: 2044.5 
Word: PT, start_time: 2044.5, end_time: 2044.9 
Word: e, start_time: 2044.9, end_time: 2045.0 
Word: a, start_time: 2045.0, end_time: 2045.1 
Word: entrar, start_time: 2045.1, end_time: 2045.6 
Word: numa, start_time: 2045.6, end_time: 2045.8 
Word: atravessar, start_time: 2045.8, end_time: 2048.4 
Word: a, start_time: 2048.4, end_time: 2048.4 
Word: ser, start_time: 2048.4, end_time: 2048.9 
Word: um, start_time: 2048.9, end_time: 2048.9 
Word: horror, start_time: 2048.9, end_time: 2049.2 
Word: Mas, start_time: 2049.2, end_time: 2050.1 
Word: como, start_time: 2050.1, end_time: 2050.3 
Word: ele, start_time: 2050.3, end_time: 2050.5 
Word: não, start_time: 2050.5, end_time: 2050.5 
Word: tava, start_time: 2050.5, end_time: 2051.0 
Word: nem, start_time: 2051.0, end_time: 2051.3 
Word: isso, start_time: 2051.3, end_time: 2051.6 
Word: eu, start_time: 2051.6, end_time: 2052.4 
Word: falei, start_time: 2052.4, end_time: 2053.0 
Word: Nunca, start_time: 2053.0, end_time: 2053.8 
Word: mais, start_time: 2053.8, end_time: 2054.0 
Word: falei, start_time: 2054.0, end_time: 2054.4 
Word: com, start_time: 2054.4, end_time: 2054.5 
Word: ninguém, start_time: 2054.5, end_time: 2054.7 
Word: sobre, start_time: 2054.7, end_time: 2055.2 
Word: isso, start_time: 2055.2, end_time: 2055.4 
Word: esse, start_time: 2055.4, end_time: 2055.8 
Word: assunto, start_time: 2055.8, end_time: 2056.1 
Word: não, start_time: 2056.1, end_time: 2056.3 
Word: apareceu, start_time: 2056.3, end_time: 2056.9 
Word: no, start_time: 2056.9, end_time: 2058.5 
Word: começo, start_time: 2058.5, end_time: 2058.9 
Word: da, start_time: 2058.9, end_time: 2059.0 
Word: transação, start_time: 2059.0, end_time: 2059.7 
Word: feita, start_time: 2059.7, end_time: 2060.9 
Word: a, start_time: 2060.9, end_time: 2061.1 
Word: carta, start_time: 2061.1, end_time: 2061.4 
Word: ao, start_time: 2061.4, end_time: 2061.5 
Word: povo, start_time: 2061.5, end_time: 2061.7 
Word: brasileiro, start_time: 2061.7, end_time: 2061.7 


Transcript:  Lula se assustou você gostou muito da repercussão mas ao mesmo tempo ele virou primeira vez que você foi ao meu limite um pouco brincando um pouco gostou muito bem não 
confidence: 0.8880241513252258 

Word: Lula, start_time: 2063.2, end_time: 2064.9 
Word: se, start_time: 2064.9, end_time: 2065.1 
Word: assustou, start_time: 2065.1, end_time: 2065.7 
Word: você, start_time: 2065.7, end_time: 2067.3 
Word: gostou, start_time: 2067.3, end_time: 2068.3 
Word: muito, start_time: 2068.3, end_time: 2068.4 
Word: da, start_time: 2068.4, end_time: 2068.7 
Word: repercussão, start_time: 2068.7, end_time: 2068.8 
Word: mas, start_time: 2068.8, end_time: 2069.3 
Word: ao, start_time: 2069.3, end_time: 2069.4 
Word: mesmo, start_time: 2069.4, end_time: 2069.6 
Word: tempo, start_time: 2069.6, end_time: 2069.8 
Word: ele, start_time: 2069.8, end_time: 2070.7 
Word: virou, start_time: 2070.7, end_time: 2071.0 
Word: primeira, start_time: 2071.0, end_time: 2071.4 
Word: vez, start_time: 2071.4, end_time: 2071.5 
Word: que, start_time: 2071.5, end_time: 2071.6 
Word: você, start_time: 2071.6, end_time: 2072.5 
Word: foi, start_time: 2072.5, end_time: 2072.8 
Word: ao, start_time: 2072.8, end_time: 2073.0 
Word: meu, start_time: 2073.0, end_time: 2073.1 
Word: limite, start_time: 2073.1, end_time: 2073.3 
Word: um, start_time: 2073.3, end_time: 2073.7 
Word: pouco, start_time: 2073.7, end_time: 2076.9 
Word: brincando, start_time: 2076.9, end_time: 2077.3 
Word: um, start_time: 2077.3, end_time: 2077.5 
Word: pouco, start_time: 2077.5, end_time: 2077.8 
Word: gostou, start_time: 2077.8, end_time: 2081.0 
Word: muito, start_time: 2081.0, end_time: 2082.9 
Word: bem, start_time: 2082.9, end_time: 2089.5 
Word: não, start_time: 2089.5, end_time: 2089.6 


Transcript:  e depois veio a transição foi outra coisa interessante na coordenação fazer a transição aí tia já começou a disputa da presidência Mercadante eu gosto e eu gosto de ficar falando com Lula e o celular tá uma bença sempre te dar uma passada por lá vem piora a situação fica tranquilo tá preparado 
confidence: 0.9508082270622253 

Word: e, start_time: 2104.2, end_time: 2104.2 
Word: depois, start_time: 2104.2, end_time: 2106.6 
Word: veio, start_time: 2106.6, end_time: 2106.7 
Word: a, start_time: 2106.7, end_time: 2106.8 
Word: transição, start_time: 2106.8, end_time: 2107.3 
Word: foi, start_time: 2107.3, end_time: 2108.0 
Word: outra, start_time: 2108.0, end_time: 2108.3 
Word: coisa, start_time: 2108.3, end_time: 2109.0 
Word: interessante, start_time: 2109.0, end_time: 2110.3 
Word: na, start_time: 2110.3, end_time: 2110.4 
Word: coordenação, start_time: 2110.4, end_time: 2115.8 
Word: fazer, start_time: 2115.8, end_time: 2116.4 
Word: a, start_time: 2116.4, end_time: 2116.5 
Word: transição, start_time: 2116.5, end_time: 2116.7 
Word: aí, start_time: 2116.7, end_time: 2118.2 
Word: tia, start_time: 2118.2, end_time: 2118.5 
Word: já, start_time: 2118.5, end_time: 2118.7 
Word: começou, start_time: 2118.7, end_time: 2118.9 
Word: a, start_time: 2118.9, end_time: 2119.0 
Word: disputa, start_time: 2119.0, end_time: 2119.7 
Word: da, start_time: 2119.7, end_time: 2119.7 
Word: presidência, start_time: 2119.7, end_time: 2120.9 
Word: Mercadante, start_time: 2120.9, end_time: 2123.3 
Word: eu, start_time: 2123.3, end_time: 2123.6 
Word: gosto, start_time: 2123.6, end_time: 2126.8 
Word: e, start_time: 2126.8, end_time: 2126.9 
Word: eu, start_time: 2126.9, end_time: 2130.6 
Word: gosto, start_time: 2130.6, end_time: 2130.9 
Word: de, start_time: 2130.9, end_time: 2131.0 
Word: ficar, start_time: 2131.0, end_time: 2131.2 
Word: falando, start_time: 2131.2, end_time: 2131.4 
Word: com, start_time: 2131.4, end_time: 2131.6 
Word: Lula, start_time: 2131.6, end_time: 2132.0 
Word: e, start_time: 2132.0, end_time: 2132.1 
Word: o, start_time: 2132.1, end_time: 2132.2 
Word: celular, start_time: 2132.2, end_time: 2132.6 
Word: tá, start_time: 2132.6, end_time: 2132.7 
Word: uma, start_time: 2132.7, end_time: 2132.8 
Word: bença, start_time: 2132.8, end_time: 2133.2 
Word: sempre, start_time: 2133.2, end_time: 2133.7 
Word: te, start_time: 2133.7, end_time: 2133.9 
Word: dar, start_time: 2133.9, end_time: 2134.0 
Word: uma, start_time: 2134.0, end_time: 2134.0 
Word: passada, start_time: 2134.0, end_time: 2134.7 
Word: por, start_time: 2134.7, end_time: 2135.3 
Word: lá, start_time: 2135.3, end_time: 2135.4 
Word: vem, start_time: 2135.4, end_time: 2135.7 
Word: piora, start_time: 2135.7, end_time: 2136.3 
Word: a, start_time: 2136.3, end_time: 2136.4 
Word: situação, start_time: 2136.4, end_time: 2136.5 
Word: fica, start_time: 2136.5, end_time: 2137.3 
Word: tranquilo, start_time: 2137.3, end_time: 2143.0 
Word: tá, start_time: 2143.0, end_time: 2143.5 
Word: preparado, start_time: 2143.5, end_time: 2144.1 


Transcript:  Das duas uma ou Palocci vai para casa civil José Dirceu fica no congresso 
confidence: 0.8582462668418884 

Word: Das, start_time: 2146.4, end_time: 2147.0 
Word: duas, start_time: 2147.0, end_time: 2147.3 
Word: uma, start_time: 2147.3, end_time: 2147.4 
Word: ou, start_time: 2147.4, end_time: 2147.6 
Word: Palocci, start_time: 2147.6, end_time: 2148.0 
Word: vai, start_time: 2148.0, end_time: 2148.2 
Word: para, start_time: 2148.2, end_time: 2149.1 
Word: casa, start_time: 2149.1, end_time: 2149.8 
Word: civil, start_time: 2149.8, end_time: 2150.9 
Word: José, start_time: 2150.9, end_time: 2152.1 
Word: Dirceu, start_time: 2152.1, end_time: 2152.4 
Word: fica, start_time: 2152.4, end_time: 2152.7 
Word: no, start_time: 2152.7, end_time: 2152.8 
Word: congresso, start_time: 2152.8, end_time: 2153.3 


Transcript:  a palavra Providência da fazenda e o Mercadante foi no congresso 
confidence: 0.7754387855529785 

Word: a, start_time: 2154.1, end_time: 2154.2 
Word: palavra, start_time: 2154.2, end_time: 2154.9 
Word: Providência, start_time: 2154.9, end_time: 2155.4 
Word: da, start_time: 2155.4, end_time: 2155.6 
Word: fazenda, start_time: 2155.6, end_time: 2156.3 
Word: e, start_time: 2156.3, end_time: 2156.4 
Word: o, start_time: 2156.4, end_time: 2156.8 
Word: Mercadante, start_time: 2156.8, end_time: 2157.3 
Word: foi, start_time: 2157.3, end_time: 2157.5 
Word: no, start_time: 2157.5, end_time: 2157.6 
Word: congresso, start_time: 2157.6, end_time: 2157.8 


Transcript:  ou então Mercadante 
confidence: 0.7144062519073486 

Word: ou, start_time: 2158.9, end_time: 2159.2 
Word: então, start_time: 2159.2, end_time: 2159.4 
Word: Mercadante, start_time: 2159.4, end_time: 2160.1 


Transcript:  Leandro falou que fica na casa do Seu Zé 
confidence: 0.8098592758178711 

Word: Leandro, start_time: 2168.2, end_time: 2169.6 
Word: falou, start_time: 2169.6, end_time: 2169.8 
Word: que, start_time: 2169.8, end_time: 2169.9 
Word: fica, start_time: 2169.9, end_time: 2171.2 
Word: na, start_time: 2171.2, end_time: 2171.3 
Word: casa, start_time: 2171.3, end_time: 2171.5 
Word: do, start_time: 2171.5, end_time: 2171.6 
Word: Seu, start_time: 2171.6, end_time: 2171.7 
Word: Zé, start_time: 2171.7, end_time: 2172.0 


Transcript:  e o Mercado Arte na fazenda ou vai descer na Casa Civil para fazer Mercadante pelo combustível do Positivo ele se alimentava da Polêmica deixar fazer ele é uma decisão dele ele deixava uma briga para a reunião de sábado dia mais briga mas você percebeu que estava concorrendo os riscos e possíveis soluções para o respeito da eleição teve essa pessoa 
confidence: 0.9144283533096313 

Word: e, start_time: 2174.3, end_time: 2174.3 
Word: o, start_time: 2174.3, end_time: 2174.8 
Word: Mercado, start_time: 2174.8, end_time: 2175.1 
Word: Arte, start_time: 2175.1, end_time: 2175.4 
Word: na, start_time: 2175.4, end_time: 2175.5 
Word: fazenda, start_time: 2175.5, end_time: 2176.1 
Word: ou, start_time: 2176.1, end_time: 2177.1 
Word: vai, start_time: 2177.1, end_time: 2177.2 
Word: descer, start_time: 2177.2, end_time: 2177.5 
Word: na, start_time: 2177.5, end_time: 2177.7 
Word: Casa, start_time: 2177.7, end_time: 2177.8 
Word: Civil, start_time: 2177.8, end_time: 2178.0 
Word: para, start_time: 2178.0, end_time: 2178.5 
Word: fazer, start_time: 2178.5, end_time: 2178.7 
Word: Mercadante, start_time: 2178.7, end_time: 2179.3 
Word: pelo, start_time: 2179.3, end_time: 2179.6 
Word: combustível, start_time: 2179.6, end_time: 2180.3 
Word: do, start_time: 2180.3, end_time: 2189.7 
Word: Positivo, start_time: 2189.7, end_time: 2197.7 
Word: ele, start_time: 2197.7, end_time: 2197.8 
Word: se, start_time: 2197.8, end_time: 2198.6 
Word: alimentava, start_time: 2198.6, end_time: 2199.2 
Word: da, start_time: 2199.2, end_time: 2199.5 
Word: Polêmica, start_time: 2199.5, end_time: 2200.5 
Word: deixar, start_time: 2200.5, end_time: 2201.4 
Word: fazer, start_time: 2201.4, end_time: 2201.8 
Word: ele, start_time: 2201.8, end_time: 2202.1 
Word: é, start_time: 2202.1, end_time: 2202.1 
Word: uma, start_time: 2202.1, end_time: 2202.2 
Word: decisão, start_time: 2202.2, end_time: 2202.5 
Word: dele, start_time: 2202.5, end_time: 2203.0 
Word: ele, start_time: 2203.0, end_time: 2203.3 
Word: deixava, start_time: 2203.3, end_time: 2204.1 
Word: uma, start_time: 2204.1, end_time: 2204.3 
Word: briga, start_time: 2204.3, end_time: 2204.7 
Word: para, start_time: 2204.7, end_time: 2204.8 
Word: a, start_time: 2204.8, end_time: 2205.1 
Word: reunião, start_time: 2205.1, end_time: 2205.3 
Word: de, start_time: 2205.3, end_time: 2205.6 
Word: sábado, start_time: 2205.6, end_time: 2205.8 
Word: dia, start_time: 2205.8, end_time: 2206.4 
Word: mais, start_time: 2206.4, end_time: 2206.9 
Word: briga, start_time: 2206.9, end_time: 2207.3 
Word: mas, start_time: 2207.3, end_time: 2208.1 
Word: você, start_time: 2208.1, end_time: 2208.5 
Word: percebeu, start_time: 2208.5, end_time: 2208.7 
Word: que, start_time: 2208.7, end_time: 2208.9 
Word: estava, start_time: 2208.9, end_time: 2209.2 
Word: concorrendo, start_time: 2209.2, end_time: 2209.5 
Word: os, start_time: 2209.5, end_time: 2211.7 
Word: riscos, start_time: 2211.7, end_time: 2212.2 
Word: e, start_time: 2212.2, end_time: 2212.3 
Word: possíveis, start_time: 2212.3, end_time: 2212.6 
Word: soluções, start_time: 2212.6, end_time: 2212.8 
Word: para, start_time: 2212.8, end_time: 2213.3 
Word: o, start_time: 2213.3, end_time: 2215.7 
Word: respeito, start_time: 2215.7, end_time: 2223.4 
Word: da, start_time: 2223.4, end_time: 2223.6 
Word: eleição, start_time: 2223.6, end_time: 2224.0 
Word: teve, start_time: 2224.0, end_time: 2224.6 
Word: essa, start_time: 2224.6, end_time: 2224.8 
Word: pessoa, start_time: 2224.8, end_time: 2225.6 


Transcript:  vou fazer uma costela bem isso porque o gostinho era visto como algo que não tinha visão ministerial e que portanto não tinha o curso que eu entrei no quarto desde o começo 2012 vírgula no hospital 
confidence: 0.8693488836288452 

Word: vou, start_time: 2234.2, end_time: 2234.5 
Word: fazer, start_time: 2234.5, end_time: 2234.9 
Word: uma, start_time: 2234.9, end_time: 2235.1 
Word: costela, start_time: 2235.1, end_time: 2235.6 
Word: bem, start_time: 2235.6, end_time: 2236.0 
Word: isso, start_time: 2236.0, end_time: 2236.5 
Word: porque, start_time: 2236.5, end_time: 2236.8 
Word: o, start_time: 2236.8, end_time: 2236.8 
